"","ABEV3.SA.Adjusted","AZUL4.SA.Adjusted","B3SA3.SA.Adjusted","BBAS3.SA.Adjusted","BBDC4.SA.Adjusted","BBSE3.SA.Adjusted","BPAC11.SA.Adjusted","BRDT3.SA.Adjusted","BRFS3.SA.Adjusted","BRML3.SA.Adjusted","BTOW3.SA.Adjusted","CCRO3.SA.Adjusted","CIEL3.SA.Adjusted","CMIG4.SA.Adjusted","COGN3.SA.Adjusted","CSNA3.SA.Adjusted","CYRE3.SA.Adjusted","ELET3.SA.Adjusted","EQTL3.SA.Adjusted","GGBR4.SA.Adjusted","GOAU4.SA.Adjusted","GOLL4.SA.Adjusted","IRBR3.SA.Adjusted","ITSA4.SA.Adjusted","ITUB4.SA.Adjusted","JBSS3.SA.Adjusted","KLBN11.SA.Adjusted","LAME4.SA.Adjusted","LREN3.SA.Adjusted","MGLU3.SA.Adjusted","MRFG3.SA.Adjusted","MRVE3.SA.Adjusted","MULT3.SA.Adjusted","PETR3.SA.Adjusted","PETR4.SA.Adjusted","RADL3.SA.Adjusted","RAIL3.SA.Adjusted","RENT3.SA.Adjusted","SBSP3.SA.Adjusted","SULA11.SA.Adjusted","SUZB3.SA.Adjusted","UGPA3.SA.Adjusted","USIM5.SA.Adjusted","VALE3.SA.Adjusted","VVAR3.SA.Adjusted","WEGE3.SA.Adjusted","YDUQ3.SA.Adjusted"
"638",13.71,20.1,63.026924,33.586216,22.119427,27.415304,89.75,21.799999,20.629999,9.59,126,14.369695,5.4,11.225184,7.85,13.02,26.75,37.549999,25.35,17.40675,8.014013,17.629999,7.504073,10.633274,27.167381,22.5,20.870001,34.389999,40.738922,20.6425,14.5,18.108034,20.58,22.34,21.799999,23.661308,22.049999,50.205399,60.139999,48.756111,43.09,18.959999,8.4,57.842052,20.110001,66.534286,33.75
"639",13.4,19.82,62.365974,32.559563,21.659678,27.250444,87.199997,21.4,20.389999,9.45,122.989998,13.98532,5.13,10.977059,7.4,12.76,25.889999,37,24.799999,17.386856,8.023945,17.65,7.406618,10.14633,25.583944,21.959999,20.85,34.099998,39.401581,20.625,14.15,18.225748,20.299999,22.309999,21.780001,23.65132,21.57,49.816055,58.869999,48.843784,42.080002,18.85,8.18,58.2644,19.860001,66.754166,32.720001
"640",13.18,20.16,62.642193,32.588894,21.759401,27.357117,88.199997,22.17,20.66,10.18,121.5,14.034599,5.06,10.887733,7.38,13.12,26.23,36.700001,25.17,18.421314,8.470822,17.629999,7.338399,10.136392,25.564028,21.809999,22.75,34.189999,40.659081,20.75,14.06,18.50041,21.93,23.75,23.18,23.559441,21.889999,50.924187,58.450001,49.467239,45.279999,18.889999,8.5,59.694614,20,68.163406,32.75
"641",13.26,21.450001,63.184765,33.586216,21.908985,27.900188,89.639999,22.49,21.91,11.32,123.010002,14.468253,5.6,11.324433,7.27,13.11,26.200001,38.040001,25.02,17.963764,8.26228,18.6,7.640512,10.255644,25.922541,22.049999,23.32,34.549999,42.764889,21.477501,13.94,18.62793,23.610001,23.83,23.219999,23.697262,22.77,51.543144,59.619999,49.564659,46.32,19.059999,8.33,59.34906,19.59,69.792542,33.380001
"642",13.31,21.01,61.705025,33.351547,21.779346,27.686838,88.139999,22.110001,22.42,10.84,121.669998,14.261282,5.25,11.096159,7.29,12.95,25.84,37.66,24.65,17.516165,8.043806,17.969999,7.572293,10.14633,25.374809,21.67,23.07,34.490002,43.134155,21.4125,13.86,18.19632,22.799999,23.309999,22.790001,23.771166,23.33,50.724525,59.490002,48.122917,46.18,19.219999,8.3,58.024433,19.030001,68.413277,32.18
"643",13.24,21.780001,61.409077,33.664436,21.968819,27.871094,88.459999,22.07,21.92,10.86,121.779999,14.143013,5.15,11.106083,7.39,13.97,25.620001,37.25,24.6,18.162701,8.381447,17.98,7.550642,10.295395,25.703447,21.950001,23.299999,33.98,42.565289,20.4825,14.16,17.951086,22.780001,24.1,23.450001,23.149971,22.870001,50.824356,58.990002,47.830673,47.360001,19.02,8.68,59.704212,19.17,68.952988,32.029999
"644",13.41,23.32,60.018124,33.175552,21.789318,28.035954,87.309998,21.809999,22.370001,11.03,120,13.91633,5.06,10.927434,7.33,13.92,25.09,36.650002,23.91,18.053286,8.252349,19.5,8.004666,10.136392,25.404686,21.809999,23.959999,34.669998,42.405605,20.247499,14.05,17.607759,23.690001,23.690001,23.08,22.836378,22.290001,50.704559,57.130001,48.161884,46.900002,18.809999,8.48,57.861252,18.74,67.333862,32.32
"645",13.48,22.879999,60.669209,32.999554,21.589872,28.074745,85.68,21.610001,22.700001,10.59,120.260002,13.650225,5.03,10.689234,7.19,13.81,24.4,35.869999,24.01,18.0135,8.26228,18.75,7.728303,10.046953,25.115885,22.370001,24.52,35.139999,41.766872,20.014999,14.72,17.411573,23.42,24.049999,23.48,22.271111,22.530001,50.365131,56.470001,46.632469,47.23,18.66,8.64,59.032299,18.16,67.963516,31.98
"646",13.21,22.01,59.830692,32.334675,21.141125,27.1,85.459999,20.950001,20.93,9.77,122,13.453109,4.99,10.341858,6.92,13.69,23.91,33.380001,23.559999,17.764832,8.202696,18.23,7.580252,9.798512,24.398857,22.15,25.25,35.299999,40.559277,20.112499,14.78,17.558712,22.030001,23.34,22.84,21.989477,22.02,48.937534,56.099998,45.833668,47.669998,18.549999,8.69,57.928444,18.780001,68.863037,31.43
"647",13.26,22.49,59.75177,32.44223,21.17104,27.040001,82.599998,21.09,20.700001,10.25,113.599998,13.305273,4.95,10.322008,7.19,13.68,24.360001,34.080002,24.01,17.894138,8.252349,18.68,7.669083,9.868076,24.627909,23.299999,25.15,34.240002,41.527351,20.440001,15.26,17.951086,22.67,23.25,22.67,22.566729,22.809999,49.496593,56.419998,46.36945,50.490002,18.780001,8.78,58.888317,18.6,69.132889,31.35
"648",12.85,21.25,57.315136,31.61113,20.552761,26.25,79,20.549999,20.98,9.65,108.459999,12.842052,4.8,10.113583,6.88,13.94,23.5,31.809999,23.41,17.923979,8.302002,17.549999,7.47,9.569946,24.04034,23.889999,25.77,33.119999,40.499401,20.4125,16.08,17.107483,21.85,23.26,22.6,22.047401,22.219999,47.639721,54.509998,45.71677,50.98,18.27,8.85,59.733009,17.540001,67.933533,30.389999
"649",13.08,21.799999,60.965157,32.041344,20.77215,27.02,85.419998,21.5,21.09,9.75,114.400002,13.393975,4.84,10.381558,6.96,14.82,24.33,32.580002,23.959999,19.386145,8.887909,18.139999,7.55,9.759155,24.192945,23.860001,25.870001,33.68,41.227947,22.375,16.25,18.441553,21.84,23.610001,23.02,22.161255,22.48,49.516556,55.549999,47.207218,52,18.809999,9.45,60.529705,18.969999,67.663673,31.4
"650",12.85,21.469999,58.765282,31.894678,20.692373,26.52,83.879997,21.25,20.83,9.56,112.389999,13.423542,4.9,10.441109,6.58,14.89,23.549999,31.67,23.32,19.913322,9.096452,17.75,7.19,9.689445,24.073179,24.610001,25.77,32.75,39.681023,22.424999,17.219999,17.951086,21.559999,23.51,22.889999,21.40024,22.370001,48.927551,52.75,45.210213,50.630001,19.690001,9.65,59.886589,19.280001,65.84465,31
"651",12.88,21.57,61.49786,31.924015,20.642513,26.48,83.139999,21.77,20.59,9.88,112.809998,13.482677,4.88,10.371633,6.57,14.81,24.43,31.82,23.59,20.161989,9.215619,17.700001,7.31,9.629697,24.073179,24.43,26.18,32.98,41.038322,21.8375,17.459999,18.255177,22.4,23.26,22.73,21.721825,22.780001,49.855984,51.490002,45.541424,52.25,19.93,9.75,60.424118,19.549999,67.183937,31.85
"652",12.97,21.690001,60.14637,32.217342,20.642513,26.629999,82.629997,22.559999,20.52,9.83,115.769997,13.255994,4.94,10.728934,6.56,14.48,24.66,34.07,23.440001,19.575134,8.977284,17.709999,8.21,9.689445,24.033257,24.379999,26.110001,33.02,41.886639,21.8375,17.469999,18.892782,22.15,23.08,22.559999,21.472147,22.559999,48.887619,51.889999,45.005642,52.150002,20.73,9.57,59.704212,19.74,67.563728,32.310001
"653",12.86,22.57,60.077316,33.150909,21.111206,26.49,83.559998,22.35,20.370001,9.8,115.139999,13.26585,5.03,10.719008,6.37,14.55,24.200001,37.389999,24.129999,19.465719,8.957423,18.34,7.93,9.78903,24.43248,24.52,26.58,32.799999,41.906597,21.77,17.809999,18.745644,22.09,23.540001,22.969999,21.538063,22.41,48.9575,51.349998,44.674435,52.150002,20.65,9.69,60.433716,20.35,66.434341,30.34
"654",12.75,21.950001,61.014481,32.952694,21.111206,26.75,81.029999,22.32,20,9.77,114.330002,13.305273,4.86,11.036609,6.2,14.84,24.1,38.200001,24.129999,19.445826,8.89784,18.09,7.94,9.709363,24.252829,23.780001,26.129999,33,43.703022,22,17.83,18.569075,21.629999,23.43,22.870001,21.458166,23.190001,49.08728,51.939999,44.372448,51.099998,20.42,9.88,59.147484,20.700001,68.253365,30.709999
"655",12.7,21.59,59.682716,32.159847,20.672428,26.33,80.650002,21.73,19.6,9.43,111,13.108158,4.74,10.570133,6.06,14.61,23.65,36.400002,23.780001,19.435881,8.828325,17.549999,7.69,9.589618,23.74382,23.35,26.18,32.119999,42.914589,22.5375,18.07,18.186512,21.51,22.76,22.219999,21.560034,22.299999,48.338543,50.209999,43.544422,51.759998,19.6,9.74,59.27227,20.290001,66.394363,29.950001
"656",12.68,22.370001,59.465687,32.457165,20.981567,26.5,82.779999,21.02,19.700001,9.42,111.230003,12.792773,4.65,10.699158,6.07,14.95,23.559999,36.060001,23.700001,19.147425,8.729019,18.299999,7.62,9.669448,24.133062,23.1,26.08,32.360001,42.605206,22.995001,17.870001,17.833374,21.5,22.65,22.15,21.522083,22.540001,49.027382,50.549999,42.979412,51.419998,19.450001,9.76,58.350792,20.360001,66.254433,27.709999
"657",12.75,22.879999,60.195694,33.091442,21.410372,27.549999,82.800003,21.969999,19.92,9.46,115.559998,13.246139,4.66,10.887733,6.01,15.25,25.299999,37.490002,24.08,19.49556,8.877977,18.98,7.5,9.759257,24.382576,22.879999,26.17,33.209999,43.633163,23.645,17.620001,17.892229,21.610001,23.110001,22.540001,21.50211,23.76,49.915886,50.18,43.641834,50.990002,20.280001,10.05,58.64835,20.219999,67.153954,27.6
"658",12.31,22.209999,58.005684,32.358063,20.6824,26.379999,80.940002,21.34,19.59,9.28,112.089996,13.137725,4.56,10.451033,5.7,15.21,24.110001,35.509998,23.200001,18.988277,8.729019,17.889999,7.13,9.41,23.504284,22.440001,25.75,32.27,43.383659,23.305,17.799999,17.627377,20.82,22.32,21.889999,21.53207,22.6,48.148865,47.75,42.521564,50.200001,19.440001,10.15,57.285328,20.5,64.585335,26.950001
"659",12.65,22.91,59.238796,32.913055,21.101234,26.9,83.860001,22.200001,19.879999,9.67,113.510002,13.847341,4.55,10.758709,5.95,15.47,24.530001,36.5,23.969999,19.893429,9.076591,18.82,6.97,9.72,24.308235,22.299999,26.09,33,45.379684,23.8325,17.200001,17.970705,22.07,23.360001,22.870001,22.400944,22.639999,50.315216,49.349998,43.047607,51.119999,20.65,10.66,59.281868,20.469999,66.894089,27.889999
"660",12.76,23.139999,59.159878,32.952694,21.080248,27.23,83.099998,22,20.450001,9.56,110.900002,13.906474,4.68,10.788484,5.93,15.26,24.309999,37.740002,23.889999,19.684547,8.937562,18.860001,7.01,9.59,24.258299,22.559999,25.389999,32.560001,45.489468,23.377501,17.52,17.892229,21.950001,23.299999,22.799999,22.494822,22.16,50.964119,50.299999,43.028122,49.009998,20.75,10.7,58.859524,20.610001,66.774155,27.719999
"661",12.6,23.99,57.038921,33.468048,21.908686,26.969999,81.470001,21.91,19.860001,9.34,102.5,13.600946,4.56,10.838109,5.8,15.03,24.299999,36.610001,23.559999,19.276731,8.75881,19.27,6.84,9.79,24.847528,22.01,25.1,30.860001,45.599247,22.125,16.9,17.87261,21.67,23.299999,22.879999,22.28709,22.18,50.604725,48.990002,42.765106,48,20.98,10.39,56.939774,19.190001,64.395432,27.559999
"662",12.6,24.59,57.542034,33.646439,21.928648,27,80.150002,22.379999,19.98,9.45,102.300003,14.192291,4.68,10.709084,6.01,14.97,23.85,36.450001,23.780001,19.813854,9.007076,19.98,6.95,9.77,24.927423,21.870001,25.01,30.84,46.208035,22.192499,16.719999,17.58814,22.25,23.33,22.92,22.438894,22.34,50.664623,49.16,42.940453,47.540001,21.49,10.65,58.062828,18.9,64.455399,27.780001
"663",12.35,26.26,56.269459,32.962605,21.579308,26.58,78.029999,22.969999,19.85,9.86,99.360001,14.300705,4.7,10.639608,6.15,15.06,23.950001,36.369999,23.690001,19.585081,8.868048,20.389999,6.72,9.64,24.368156,21.85,24.43,30.969999,46.078293,21.922501,16.33,17.548903,23.15,22.52,22.26,22.906288,22.059999,53.63961,49.189999,42.375443,46.779999,21.52,10.54,56.891781,18.15,62.966202,28.75
"664",12.35,26.219999,57.472977,32.922962,21.519419,26.6,81.669998,23.09,19.879999,9.66,102.800003,14.586522,4.69,11.106083,5.9,15.81,24.48,36.380001,24.120001,20.420605,9.304995,19.84,6.51,9.68,24.398115,22,24.84,30.91,46.018414,22.799999,16.27,17.862801,22.799999,23.02,22.73,22.654613,22.08,54.777691,50.099998,42.365704,47.049999,21.879999,11.21,57.592487,18.51,64.895164,27.99
"665",12.31,26.1,55.243507,32.239132,20.810757,26.280001,79.129997,22.49,20.620001,9.47,100.18,14.143013,4.64,10.947284,5.88,15.38,24.040001,35.099998,23.41,19.744228,8.947493,20.25,6.3,9.46,23.878796,22.530001,24.530001,30.15,43.982464,22.0625,16.6,17.460619,22.32,22.15,22.120001,22.490828,21.450001,51.832653,48.119999,40.914223,46.349998,21.5,10.79,56.181473,18.02,62.386509,27.309999
"666",12.04,26.58,55.263237,31.713873,20.42149,25.469999,78.110001,22.110001,20.1,9.31,98.160004,14.024743,4.44,10.679309,5.7,16,23.66,34.400002,22.860001,19.803907,8.987215,19.76,6.04,9.27,23.599159,22.530001,24.200001,29.49,43.014389,21.8925,16.120001,16.970152,21.77,22.040001,21.879999,22.666597,21.02,50.540001,46.950001,40.349213,45.599998,21.559999,10.62,59.464245,17.959999,62.05669,27.889999
"667",12.57,28.25,57.936626,32.174076,20.661039,25.860001,81.480003,22.25,20.74,9.86,100.470001,14.625945,4.75,10.738858,5.98,16.200001,24.610001,34.369999,23.24,20.171936,9.076591,21.200001,6.12,9.38,24.018612,23.209999,24.719999,31.15,44.890656,22.575001,16.51,17.568521,22.700001,21.82,21.68,22.756481,21.49,52.830002,47.650002,40.797325,46.119999,22.35,10.85,59.42585,18.370001,63.296024,30.110001
"668",12.89,28.030001,56.506214,31.8062,20.441452,26.1,79.889999,22.07,21.610001,9.77,99.900002,14.340128,4.6,10.540359,5.8,16.59,24.459999,33.099998,22.780001,21.335703,9.553261,20.860001,5.92,9.26,23.69903,24.1,25.5,31.26,44.172085,22.395,17.110001,17.284052,22.59,21.870001,21.67,22.766468,21.290001,52.82,46.799999,40.212833,48.889999,23.030001,11.23,60.088161,18.549999,64.045624,29.700001
"669",12.56,29.09,56.249729,31.905626,20.481377,26.219999,80,21.99,21.35,9.98,98.5,13.91633,4.58,10.728934,5.83,16.309999,24.01,33.380001,23.139999,21.077087,9.374509,21.57,5.92,9.26,23.62912,23.34,25.07,30.879999,44.671093,22.2925,16.700001,17.15653,23.120001,21.950001,21.73,22.832382,21.5,52.68,46.880001,40.183609,47.580002,22.950001,10.88,58.523567,18.16,62.906231,30.4
"670",13.16,28.91,55.914322,31.965282,20.531284,26.1,79.720001,22.17,21.360001,9.79,97.309998,13.98532,4.56,10.838109,5.77,16.73,23.629999,33.299999,23.33,21.325756,9.553261,21.110001,5.91,9.25,23.659082,23.290001,25.41,30.110001,44.36171,21.775,16.540001,16.695492,22.91,22.440001,22.15,22.770464,21.780001,52.950001,47.490002,40.193352,49.02,23.129999,11.44,59.589031,18.08,62.786297,29.82
"671",12.79,28.200001,55.371754,31.159935,20.042204,25.6,76.050003,21.4,20.940001,9.4,94.190002,13.640369,4.26,10.550283,5.53,16.4,23.02,32.389999,22.780001,20.848312,9.374509,20.1,5.62,8.99,23.069853,23.27,25.309999,29.4,42.156101,21.790001,16.43,15.959791,22.07,21.940001,21.65,23.064083,21.35,52.700001,47.470001,39.102306,50.049999,22.950001,10.96,59.185879,17.43,61.956745,29.35
"672",12.73,26,55.342155,30.702578,19.742769,25.139999,72.610001,21.200001,20.52,9.13,97.970001,13.157437,4.15,10.361708,5.56,16.23,22.809999,32.700001,22.85,20.480284,9.235481,18.4,5.41,8.98,22.870113,22.99,24.780001,29.49,41.367672,22.174999,16.530001,15.793033,21.440001,21.280001,20.9,22.830387,20.440001,50.810001,47.16,39.920589,48.529999,22.41,10.9,57.592487,17.450001,63.365986,29.049999
"673",12.8,26.27,56.585136,30.642923,19.862543,25.27,73.199997,21.35,20.379999,9.1,94.25,13.413686,4.25,10.550283,5.67,16.780001,23.530001,32.450001,22.59,20.609591,9.255342,18.18,5.75,8.98,23.069853,22.5,24.33,29.139999,41.876656,22.372499,16.290001,16.381594,21.360001,21.27,20.799999,23.080063,20.610001,51.740002,48.299999,39.852402,47.369999,22.450001,10.76,57.810001,17.58,64.585335,28.790001
"674",12.44,26.75,55.134995,30.006599,19.393429,24.709999,73.129997,20.85,19.799999,8.77,91.400002,13.443254,4.13,10.331933,5.51,16.110001,22.879999,31.780001,22.120001,20.539965,9.22555,17.860001,6.3,8.8,22.450663,21.620001,24.26,28.870001,40.040001,21.620001,15.63,16.067692,20.809999,20.75,20.23,22.800425,20.790001,58.970001,47.77,39.433514,46.630001,21.48,10.51,59.099998,16.93,62.466469,28.35
"675",12.67,26.85,58.173386,30.24522,19.762732,25.27,74.07,21.09,19.82,8.82,95.150002,13.59109,4.17,10.699158,5.5,15.82,23.42,32.009998,22.450001,20.569805,9.215619,17.940001,7.08,9.03,22.999943,21.66,24.43,28.879999,40.23,22.325001,15.67,16.283499,20.74,20.9,20.4,23.369686,20.700001,57.990002,48.200001,40.164127,46,21.309999,10.4,58.66,17.040001,64.455399,29.01
"676",12.84,26.780001,57.349998,30.12591,19.742769,25.030001,74.300003,20.879999,19.59,8.72,95.410004,13.5221,4.15,10.460958,5.58,15.91,23.6,32.029999,22.6,20.400711,9.165966,17.84,7.17,9.02,22.8801,21.6,24.549999,29.040001,39.82,22.657499,15.74,16.185406,20.120001,20.68,20.129999,23.049999,20.84,59,48.310001,40.271282,48.139999,21.18,10.27,59.25,17.719999,64.21553,28.610001
"677",12.48,25.950001,55.009998,30.334703,19.682882,24.25,72.300003,20.25,18.719999,8.5,91.230003,12.901187,4.07,10.2,5.33,15.74,22.58,30.52,21.799999,20.430552,9.116314,17.469999,7.23,8.97,22.870113,20.620001,23.809999,27.799999,38.68,21.8675,15.07,15.400659,19.42,20.18,19.629999,22.120001,19.889999,56.650002,46.700001,38.761356,47.599998,20.120001,10.14,58.779999,17.290001,62.889999,27.08
"678",12.35,23.950001,53.650002,29.589014,19.213766,24.450001,70.839996,20.07,18.209999,8.36,89.169998,12.497102,3.97,10.13,5.21,15.32,22.4,30.17,21.610001,20.102308,8.997146,16.469999,7.31,8.82,22.370766,20.360001,24,28.370001,38.799999,21.870001,15,15.449705,19.209999,19.610001,19.309999,21.93,19.139999,56.790001,46.93,38.371693,47.07,19.709999,9.85,58.349998,16.969999,64.940002,27.27
"679",12.54,24.379999,55.009998,29.449818,19.373466,24.27,72.849998,20.15,18.379999,8.38,89.980003,12.487246,3.93,10.1,5.18,16.5,23.24,30.32,21.18,20.689165,9.334786,17.08,7.49,8.8,22.470636,20.67,23.799999,28.389999,39.650002,22.299999,15.25,15.783223,19.43,19.77,19.610001,23.42,19.059999,56.669998,46.799999,38.449631,45.549999,19.27,10.03,59.110001,17.35,65.699997,27.41
"680",12.7,25.700001,54.529999,29.618841,19.463297,24.610001,74.510002,21,18.51,8.85,89.230003,12.625226,3.97,10.27,5.52,16.540001,24.299999,30.26,21.450001,20.639431,9.295064,17.9,8.1,8.9,22.505613,20.51,24.32,29.33,40.73,22.975,15.2,16.41102,20.549999,19.950001,19.85,24.09,19.530001,57.119999,47.09,40.037487,46.5,19.52,10.07,58.860001,17.870001,66.900002,28
"681",12.53,24.27,53.259998,29.539299,19.622126,24.4,72.080002,20.360001,18.040001,8.81,87.339996,12.43,3.93,10.15,5.4,16.780001,23.440001,29.67,21.030001,20.490231,9.185827,17.389999,8.09,8.92,22.575569,20.08,23.879999,28.59,39.77,22.012501,14.94,16.155977,20.26,19.18,19.02,23.9,18.950001,56.700001,45.459999,39.852402,46.330002,19.129999,10.02,58.32,17.309999,67.050003,27.110001
"682",12.81,24.309999,55.75,30.056313,19.901873,24.459999,74.309998,20.57,18.02,8.8,87.010002,12.6,3.91,10.5,5.31,17.719999,23.559999,31.290001,21.629999,21.683836,9.791595,17.66,8.65,8.96,22.815414,20.459999,24.27,28.459999,40.110001,22.535,15.05,16.106932,20.68,20.120001,20.030001,24.559999,18.870001,57.25,45.830002,40.037487,47.400002,19.360001,10.57,59.59,17.870001,70.18,27.719999
"683",13.34,25.889999,53.759998,29.857462,19.831936,24.309999,74.089996,20.219999,17.91,8.98,89.129997,12.45,3.9,10.42,5.24,17.68,24.299999,31.26,21.360001,21.58437,9.652567,18.950001,7.17,8.98,22.855391,20.110001,24.059999,28.540001,40.200001,22.325001,14.5,16.25407,21.15,19.99,19.93,24.639999,18.799999,57.310001,45.689999,40.310078,47.939999,19.200001,10.32,58.619999,18.17,71.480003,27.43
"684",13.53,24.969999,53.709999,29.638725,19.622126,24,72.669998,20,17.700001,8.96,88.629997,12.11,3.7,10.4,5.2,18,24.5,31.32,21.08,22.28064,9.960416,18.299999,6.44,8.9,22.685499,19.959999,24.440001,27.73,39.650002,22.235001,14.55,16.430639,21.6,19.91,19.790001,24.91,18.43,56.889999,45.34,39.830429,48.389999,18.620001,10.59,60.169998,17.91,73.169998,27.25
"685",13.68,25.129999,54.849998,31.070452,20.631207,24.5,73.57,20.33,17.93,9.13,87.199997,12.69,3.8,10.61,5.38,17.85,25.08,30.870001,21.25,22.131439,9.861111,18.51,7.74,9.33,24.054623,20.120001,24.889999,27.700001,39.91,22.967501,14.68,16.489494,21.59,20.59,20.440001,25.32,18.469999,59.959999,45.91,40.084938,49.27,19.190001,10.32,61.290001,18.389999,75.18,27.84
"686",13.57,25.299999,54.709999,30.86166,20.721125,24.200001,72.949997,20.1,17.450001,9.09,89.029999,12.62,3.71,10.68,5.25,17.76,26.23,30.91,20.870001,21.683836,9.751873,19.110001,7.18,9.36,23.984669,19.299999,24.18,27.200001,39.209999,24.5375,14.2,17.892229,21.360001,19.91,19.799999,25.25,18.02,60.150002,45.25,39.409512,48.950001,18.85,10.12,61.599998,18.91,76.900002,27.370001
"687",13.75,25.190001,54.799999,30.871601,20.841017,24.540001,71.75,20.4,18.09,9,95.019997,12.68,3.7,10.71,5.21,18.309999,26.42,31.25,20.6,21.862877,9.801526,19.16,7.14,9.32,23.754816,19.67,24.66,27.799999,39.860001,26,14.87,17.499857,21.15,20.129999,20.129999,25.690001,17.940001,59.369999,46.700001,39.850006,48.950001,18.6,10.15,62.139999,19.440001,79.150002,26.65
"688",13.8,25.809999,56.380001,30.67275,20.860998,24.73,74.610001,20.6,18.629999,8.93,95.610001,13.24,3.67,10.89,5.22,18.4,26.01,31.51,20.879999,21.992186,9.811457,19.620001,7.16,9.29,23.68486,21.48,24.450001,27.25,39.150002,25.68,15.35,17.67,21.17,20.01,19.969999,26.389999,18.93,61.689999,46.700001,40.035995,48.189999,18.43,10.23,63,19.27,80.580002,26.540001
"689",13.44,25.73,55.610001,30.881544,20.721125,24.790001,74.040001,20.27,18.57,9,94.540001,13.25,3.65,10.92,5.04,19.450001,26.290001,31.91,20.860001,22.5492,10.049791,19.530001,7,9.25,23.474993,22.4,24.82,27.82,39.700001,25.51,15.49,18.16,21.200001,19.790001,19.75,25.99,19,62.380001,46,39.458458,48.360001,18.82,10.85,62.470001,19.459999,80.769997,26.690001
"690",13.27,25.5,54.34,30.096083,20.391426,24.73,72.339996,20.440001,18.84,8.84,93.449997,13.19,3.57,10.91,4.84,19.549999,25.68,32.07,20.77,22.847601,10.119306,19.049999,6.79,9.07,23.095238,23.200001,25.809999,27.360001,40.330002,25.870001,15.54,18.18,20.9,19.4,19.34,25.91,18.75,62.779999,45.150002,39.135429,50.59,18.950001,11.28,62.240002,19.299999,82.489998,25.809999
"691",13.15,26.530001,56.139999,30.424187,20.591244,25.110001,74.779999,21.049999,18.15,9.32,90.160004,12.84,3.8,10.82,4.81,19.66,25.82,32.029999,20.92,22.628775,10.079583,19.91,7.09,9.22,23.345078,22.139999,25.18,27.5,41.849998,25.690001,15.12,18.110001,21.059999,19.51,19.52,25.290001,18.67,61.68,45.59,40.016418,50.110001,19.08,11.23,61.950001,19.23,82.059998,26.700001
